timestamp_s,real_min,sim_hour,session_state,ac_voltage_v,pack_voltage_v,charge_current_a,charge_power_kw,soc_pct,pack_temp_c,connector_temp_c,connector_wear_pct,pilot_duty_pct,line_freq_hz,line_noise_v,dI_dt_a_per_s,anomaly_label,anomaly_score_0_1
0.8,0.0133,0.0133,CC_CV_CHARGING,239.838,297.969,1.729,0.4,0.111,25.687,26.195,0.0,10.0,59.9824,-0.332,5.497,NONE,0.0657
0.85,0.0142,0.0142,CC_CV_CHARGING,240.541,298.21,0.987,0.229,0.118,24.779,26.355,0.0,10.0,59.9275,0.505,-14.827,NONE,0.2502
0.9,0.015,0.015,CC_CV_CHARGING,239.254,296.862,1.295,0.299,0.125,25.088,26.389,0.0,10.0,59.9962,-0.659,6.162,NONE,0.1699
0.95,0.0158,0.0158,CC_CV_CHARGING,240.061,298.152,1.397,0.324,0.132,25.466,26.301,0.0,10.0,60.0412,0.032,2.025,NONE,0.0919
1.0,0.0167,0.0167,CC_CV_CHARGING,239.882,298.328,1.912,0.443,0.139,25.652,26.219,0.0,10.0,60.0402,-0.048,10.302,NONE,0.0943
1.05,0.0175,0.0175,CC_CV_CHARGING,240.691,297.962,1.822,0.423,0.146,25.725,26.086,0.0,10.0,60.0024,0.644,-1.788,NONE,0.0282
1.1,0.0183,0.0183,CC_CV_CHARGING,240.244,298.261,2.208,0.512,0.153,25.43,25.942,0.0,10.0,59.9257,0.441,7.712,NONE,0.0708
1.15,0.0192,0.0192,CC_CV_CHARGING,240.083,297.882,1.782,0.413,0.16,24.865,25.97,0.0,10.0,59.9481,0.183,-8.514,NONE,0.1516
1.2,0.02,0.02,CC_CV_CHARGING,239.758,297.942,1.966,0.455,0.167,25.372,25.929,0.0,10.0,59.9675,-0.272,3.67,NONE,0.0593
1.25,0.0208,0.0208,CC_CV_CHARGING,239.477,297.708,1.729,0.4,0.174,25.002,25.848,0.0,10.0,60.0178,-0.499,-4.731,NONE,0.1023
1.3,0.0217,0.0217,CC_CV_CHARGING,239.959,297.371,2.126,0.492,0.181,25.71,25.977,0.0,10.0,60.0224,-0.118,7.929,NONE,0.0436
1.35,0.0225,0.0225,CC_CV_CHARGING,239.945,297.213,1.982,0.459,0.188,25.234,25.92,0.0,10.0,59.9582,0.043,-2.88,NONE,0.0707
1.4,0.0233,0.0233,CC_CV_CHARGING,239.834,298.033,2.744,0.635,0.194,25.275,26.042,0.001,10.0,60.0419,-0.133,15.242,NONE,0.132
1.45,0.0242,0.0242,CC_CV_CHARGING,239.686,297.464,2.236,0.517,0.201,25.396,26.157,0.001,10.0,60.0209,-0.27,-10.149,NONE,0.1126
1.5,0.025,0.025,CC_CV_CHARGING,240.564,298.22,2.802,0.65,0.208,25.403,26.216,0.001,10.0,60.0022,0.62,11.313,NONE,0.117
1.55,0.0258,0.0258,CC_CV_CHARGING,240.252,298.215,2.692,0.624,0.215,25.788,26.195,0.001,10.0,60.0057,0.023,-2.204,NONE,0.0243
1.6,0.0267,0.0267,CC_CV_CHARGING,239.989,297.505,2.775,0.643,0.222,25.495,26.166,0.001,10.0,60.0115,-0.122,1.67,NONE,0.0523
1.65,0.0275,0.0275,CC_CV_CHARGING,239.174,298.59,2.725,0.629,0.229,25.651,26.002,0.001,10.0,60.0477,-0.808,-1.006,NONE,0.0112
1.7,0.0283,0.0283,CC_CV_CHARGING,239.794,298.031,2.751,0.637,0.236,25.195,25.835,0.001,10.0,59.9893,-0.2,0.522,NONE,0.0431
1.75,0.0292,0.0292,CC_CV_CHARGING,239.421,298.493,2.837,0.655,0.243,25.223,25.917,0.001,10.0,60.0291,-0.597,1.713,NONE,0.0544
1.8,0.03,0.03,CC_CV_CHARGING,240.11,297.842,3.113,0.721,0.25,26.063,26.014,0.001,10.0,59.998,0.081,5.532,NONE,0.0
1.85,0.0308,0.0308,CC_CV_CHARGING,239.769,298.634,3.288,0.761,0.257,25.687,26.037,0.001,10.0,59.9749,-0.199,3.488,NONE,0.016
1.9,0.0317,0.0317,CC_CV_CHARGING,240.111,298.172,3.039,0.704,0.264,25.966,26.05,0.001,10.0,60.0008,0.029,-4.983,NONE,0.0
1.95,0.0325,0.0325,CC_CV_CHARGING,239.709,298.562,3.471,0.803,0.271,26.137,26.252,0.001,10.0,60.0242,-0.342,8.638,NONE,0.0112
2.0,0.0333,0.0333,CC_CV_CHARGING,239.75,298.498,3.711,0.858,0.278,25.982,26.288,0.001,10.0,60.0354,-0.296,4.798,NONE,0.0117
2.05,0.0342,0.0342,CC_CV_CHARGING,239.667,299.134,3.445,0.797,0.285,25.482,26.399,0.001,10.0,59.9915,-0.39,-5.309,NONE,0.0911
2.1,0.035,0.035,CC_CV_CHARGING,240.313,297.907,3.576,0.829,0.292,25.709,26.401,0.001,10.0,59.9592,0.3,2.627,NONE,0.049
2.15,0.0358,0.0358,CC_CV_CHARGING,240.478,298.153,3.67,0.852,0.299,25.839,26.43,0.001,10.0,59.9983,0.274,1.875,NONE,0.0318
2.2,0.0367,0.0367,CC_CV_CHARGING,239.732,298.769,3.88,0.897,0.306,25.655,26.326,0.001,10.0,59.9983,-0.083,4.188,NONE,0.0503
2.25,0.0375,0.0375,CC_CV_CHARGING,240.418,298.121,3.656,0.848,0.312,25.334,26.388,0.001,10.0,60.0767,0.415,-4.478,NONE,0.1006
2.3,0.0383,0.0383,CC_CV_CHARGING,239.433,298.338,3.851,0.89,0.319,25.748,26.414,0.001,10.0,60.0418,-0.43,3.914,NONE,0.0487
2.35,0.0392,0.0392,CC_CV_CHARGING,240.405,298.5,3.981,0.923,0.326,25.859,26.529,0.001,10.0,60.0341,0.451,2.591,NONE,0.0408
2.4,0.04,0.04,CC_CV_CHARGING,239.689,298.06,4.32,0.999,0.333,26.221,26.541,0.002,10.8,59.9742,-0.379,6.785,NONE,0.0153
2.45,0.0408,0.0408,CC_CV_CHARGING,239.656,298.402,3.906,0.903,0.34,25.876,26.659,0.002,10.0,59.996,-0.326,-8.275,NONE,0.0838
2.5,0.0417,0.0417,CC_CV_CHARGING,240.469,298.417,4.126,0.957,0.347,26.02,26.621,0.002,10.316,60.0254,0.39,4.398,NONE,0.0396
2.55,0.0425,0.0425,CC_CV_CHARGING,239.914,297.513,4.289,0.993,0.354,25.991,26.664,0.002,10.722,59.9798,0.02,3.251,NONE,0.0404
2.6,0.0433,0.0433,CC_CV_CHARGING,240.155,298.142,4.26,0.987,0.361,25.93,26.627,0.002,10.651,60.0076,0.063,-0.573,NONE,0.0303
2.65,0.0442,0.0442,CC_CV_CHARGING,240.459,297.913,4.392,1.019,0.368,26.444,26.743,0.002,10.981,60.0262,0.241,2.639,NONE,0.0
2.7,0.045,0.045,CC_CV_CHARGING,239.508,298.395,4.516,1.044,0.375,26.637,26.818,0.002,11.291,60.0101,-0.308,2.481,NONE,0.0
2.75,0.0458,0.0458,CC_CV_CHARGING,239.761,298.251,4.808,1.112,0.382,26.378,26.854,0.002,12.019,59.9684,-0.139,5.829,NONE,0.0229
2.8,0.0467,0.0467,CC_CV_CHARGING,240.517,298.721,5.071,1.177,0.389,26.116,26.909,0.002,12.676,59.9713,0.413,5.257,NONE,0.0545
2.85,0.0475,0.0475,CC_CV_CHARGING,240.553,297.792,4.595,1.066,0.396,25.984,26.862,0.002,11.486,59.9546,0.485,-9.521,NONE,0.0923
2.9,0.0483,0.0483,CC_CV_CHARGING,240.012,298.151,4.907,1.136,0.403,26.479,26.862,0.002,12.267,59.906,0.131,6.248,NONE,0.0124
2.95,0.0492,0.0492,CC_CV_CHARGING,240.366,297.839,5.147,1.194,0.41,26.36,26.916,0.002,12.866,59.9637,0.47,4.793,NONE,0.0227
3.0,0.05,0.05,CC_CV_CHARGING,240.142,299.011,4.464,1.034,0.417,25.829,26.899,0.002,11.16,59.9811,0.123,-13.651,NONE,0.1378
3.05,0.0508,0.0508,CC_CV_CHARGING,240.076,298.726,4.979,1.153,0.424,25.715,26.824,0.002,12.447,59.9725,0.008,10.292,NONE,0.1189
3.1,0.0517,0.0517,CC_CV_CHARGING,239.634,299.28,5.295,1.224,0.431,26.131,27.006,0.002,13.237,60.0401,-0.502,6.325,NONE,0.0667
3.15,0.0525,0.0525,CC_CV_CHARGING,239.872,298.755,5.272,1.22,0.438,26.139,26.936,0.003,13.18,60.029,-0.089,-0.454,NONE,0.0283
3.2,0.0533,0.0533,CC_CV_CHARGING,240.351,298.893,5.384,1.249,0.444,26.305,27.037,0.003,13.459,59.9918,0.301,2.228,NONE,0.028
3.25,0.0542,0.0542,CC_CV_CHARGING,240.034,298.52,5.423,1.256,0.451,26.212,26.89,0.003,13.557,59.9776,-0.073,0.789,NONE,0.0138
3.3,0.055,0.055,CC_CV_CHARGING,239.831,298.684,5.741,1.329,0.458,26.721,26.833,0.003,14.353,60.0168,-0.148,6.363,NONE,0.0
3.35,0.0558,0.0558,CC_CV_CHARGING,239.772,297.431,5.457,1.263,0.465,25.846,26.875,0.003,13.643,60.0101,-0.381,-5.679,NONE,0.0799
3.4,0.0567,0.0567,CC_CV_CHARGING,240.04,298.391,5.637,1.305,0.472,26.221,26.731,0.003,14.091,60.0379,0.016,3.588,NONE,0.0048
3.45,0.0575,0.0575,CC_CV_CHARGING,239.488,297.718,5.348,1.236,0.479,26.211,26.58,0.003,13.369,59.991,-0.54,-5.779,NONE,0.0026
3.5,0.0583,0.0583,CC_CV_CHARGING,240.339,298.852,5.625,1.305,0.486,26.15,26.483,0.003,14.064,60.0391,0.274,5.557,NONE,0.0
3.55,0.0592,0.0592,CC_CV_CHARGING,240.088,299.674,5.913,1.37,0.493,26.683,26.576,0.003,14.783,60.0136,0.028,5.757,NONE,0.0
3.6,0.06,0.06,CC_CV_CHARGING,240.101,298.227,6.04,1.399,0.5,26.109,26.508,0.003,15.1,59.9959,0.197,2.533,NONE,0.0
3.65,0.0608,0.0608,CC_CV_CHARGING,239.727,298.653,6.367,1.473,0.507,26.287,26.751,0.003,15.917,59.9894,-0.399,6.535,NONE,0.0043
3.7,0.0617,0.0617,CC_CV_CHARGING,239.783,298.239,6.154,1.424,0.514,26.109,26.843,0.004,15.384,60.0093,-0.268,-4.261,NONE,0.0282
3.75,0.0625,0.0625,CC_CV_CHARGING,240.26,298.762,6.44,1.493,0.521,26.661,26.854,0.004,16.101,59.9551,0.29,5.731,NONE,0.0
3.8,0.0633,0.0633,CC_CV_CHARGING,240.023,298.519,6.246,1.446,0.528,27.094,26.918,0.004,15.614,60.0192,0.008,-3.89,NONE,0.0
3.85,0.0642,0.0642,CC_CV_CHARGING,240.423,298.839,6.332,1.469,0.535,26.423,26.802,0.004,15.83,60.0116,0.291,1.726,NONE,0.0
3.9,0.065,0.065,CC_CV_CHARGING,240.111,298.014,6.539,1.515,0.542,25.909,26.923,0.004,16.347,59.9708,0.049,4.138,NONE,0.0561
3.95,0.0658,0.0658,CC_CV_CHARGING,239.788,298.016,6.93,1.603,0.549,26.501,27.043,0.004,17.326,60.0392,-0.064,7.826,NONE,0.0127
4.0,0.0667,0.0667,CC_CV_CHARGING,240.905,297.942,6.77,1.574,0.556,26.67,27.126,0.004,16.924,60.0484,0.905,-3.213,NONE,0.0
4.05,0.0675,0.0675,CC_CV_CHARGING,240.378,298.461,6.859,1.591,0.562,26.636,27.145,0.004,17.148,60.0432,0.325,1.791,NONE,0.0
4.1,0.0683,0.0683,CC_CV_CHARGING,239.321,298.9,6.635,1.532,0.569,26.931,27.12,0.004,16.587,60.0143,-0.768,-4.491,NONE,0.0
4.15,0.0692,0.0692,CC_CV_CHARGING,239.5,298.711,6.906,1.596,0.576,26.516,27.027,0.004,17.265,60.0306,-0.319,5.428,NONE,0.0
4.2,0.07,0.07,CC_CV_CHARGING,239.537,298.426,6.67,1.542,0.583,26.682,26.995,0.005,16.676,60.0203,-0.407,-4.715,NONE,0.0
4.25,0.0708,0.0708,CC_CV_CHARGING,239.601,298.645,7.418,1.715,0.59,26.594,27.197,0.005,18.545,60.0356,-0.255,14.955,NONE,0.0492
4.3,0.0717,0.0717,CC_CV_CHARGING,240.136,299.703,7.14,1.654,0.597,27.053,27.158,0.005,17.85,59.9959,0.043,-5.559,NONE,0.0
4.35,0.0725,0.0725,CC_CV_CHARGING,240.211,298.633,7.173,1.663,0.604,26.113,27.303,0.005,17.933,59.986,0.354,0.663,NONE,0.0515
4.4,0.0733,0.0733,CC_CV_CHARGING,240.164,298.921,6.871,1.592,0.611,26.56,27.497,0.005,17.178,59.9623,0.16,-6.043,NONE,0.052
4.45,0.0742,0.0742,CC_CV_CHARGING,239.518,298.886,7.253,1.676,0.618,26.767,27.562,0.005,18.133,59.9989,-0.603,7.638,NONE,0.0379
4.5,0.075,0.075,CC_CV_CHARGING,239.724,297.83,7.667,1.773,0.625,26.809,27.755,0.005,19.167,59.9574,-0.102,8.272,NONE,0.0538
4.55,0.0758,0.0758,CC_CV_CHARGING,239.79,299.068,7.241,1.675,0.632,26.635,27.611,0.005,18.104,60.0331,-0.163,-8.503,NONE,0.0642
4.6,0.0767,0.0767,CC_CV_CHARGING,240.176,297.967,7.603,1.762,0.639,26.274,27.42,0.005,19.008,59.9923,0.238,7.233,NONE,0.0733
4.65,0.0775,0.0775,CC_CV_CHARGING,240.29,298.111,7.894,1.83,0.646,26.998,27.494,0.005,19.736,59.9944,0.299,5.825,NONE,0.0
4.7,0.0783,0.0783,CC_CV_CHARGING,239.802,298.5,7.808,1.807,0.653,26.612,27.54,0.006,19.52,59.9792,-0.301,-1.728,NONE,0.0169
4.75,0.0792,0.0792,CC_CV_CHARGING,240.399,297.283,7.672,1.779,0.66,26.624,27.422,0.006,19.18,59.9697,0.519,-2.721,NONE,0.0081
4.8,0.08,0.08,CC_CV_CHARGING,239.831,297.753,7.682,1.778,0.667,26.822,27.48,0.006,19.204,60.0136,-0.175,0.195,NONE,0.0
4.85,0.0808,0.0808,CC_CV_CHARGING,240.194,299.033,7.746,1.795,0.674,26.932,27.502,0.006,19.365,59.9729,0.277,1.289,NONE,0.0
4.9,0.0817,0.0817,CC_CV_CHARGING,240.119,298.091,8.287,1.92,0.681,26.811,27.529,0.006,20.718,60.0294,0.008,10.822,NONE,0.0309
4.95,0.0825,0.0825,CC_CV_CHARGING,240.184,297.984,8.041,1.863,0.688,26.688,27.422,0.006,20.103,59.9873,0.241,-4.918,NONE,0.0066
5.0,0.0833,0.0833,CC_CV_CHARGING,239.708,297.607,8.34,1.929,0.694,26.626,27.642,0.006,20.851,59.9338,-0.293,5.983,NONE,0.0418
5.05,0.0842,0.0842,CC_CV_CHARGING,240.326,298.513,8.294,1.923,0.701,26.924,27.625,0.006,20.735,60.0268,0.219,-0.928,NONE,0.0
5.1,0.085,0.085,CC_CV_CHARGING,240.054,299.007,8.0,1.853,0.708,27.002,27.744,0.007,20.0,60.0309,0.137,-5.878,NONE,0.0128
5.15,0.0858,0.0858,CC_CV_CHARGING,240.793,299.55,8.298,1.928,0.715,26.748,27.729,0.007,20.746,59.9748,0.624,5.966,NONE,0.038
5.2,0.0867,0.0867,CC_CV_CHARGING,240.054,298.297,8.467,1.961,0.722,26.315,27.762,0.007,21.167,60.0001,0.131,3.367,NONE,0.0788
5.25,0.0875,0.0875,CC_CV_CHARGING,240.041,299.608,8.621,1.997,0.729,27.206,27.886,0.007,21.553,60.0451,0.035,3.09,NONE,0.0
5.3,0.0883,0.0883,CC_CV_CHARGING,240.589,298.845,8.331,1.934,0.736,27.08,28.076,0.007,20.827,59.9784,0.505,-5.807,NONE,0.0386
5.35,0.0892,0.0892,CC_CV_CHARGING,239.418,298.488,8.175,1.888,0.743,26.957,28.068,0.007,20.437,59.9665,-0.614,-3.121,NONE,0.0411
5.4,0.09,0.09,CC_CV_CHARGING,239.884,299.32,8.77,2.03,0.75,26.93,28.125,0.007,21.926,60.0114,-0.127,11.91,NONE,0.0873
5.45,0.0908,0.0908,CC_CV_CHARGING,239.584,298.776,8.29,1.916,0.757,26.966,28.016,0.007,20.724,59.9844,-0.485,-9.613,NONE,0.0646
5.5,0.0917,0.0917,CC_CV_CHARGING,240.228,299.965,8.852,2.052,0.764,27.187,28.053,0.008,22.129,59.9722,0.17,11.236,NONE,0.0433
5.55,0.0925,0.0925,CC_CV_CHARGING,239.941,298.173,8.79,2.035,0.771,26.985,28.07,0.008,21.975,60.0338,-0.082,-1.233,NONE,0.0204
5.6,0.0933,0.0933,CC_CV_CHARGING,240.405,299.256,8.961,2.078,0.778,26.979,27.996,0.008,22.402,59.9911,0.491,3.419,NONE,0.0209
5.65,0.0942,0.0942,CC_CV_CHARGING,239.851,298.988,8.966,2.075,0.785,27.039,27.979,0.008,22.415,60.0033,-0.193,0.104,NONE,0.0
5.7,0.095,0.095,CC_CV_CHARGING,240.428,299.162,9.267,2.15,0.792,27.059,28.119,0.008,23.167,59.9878,0.255,6.016,NONE,0.0349
5.75,0.0958,0.0958,CC_CV_CHARGING,240.074,298.686,8.878,2.056,0.799,27.492,28.198,0.008,22.195,59.9582,0.181,-7.779,NONE,0.0064
5.8,0.0967,0.0967,CC_CV_CHARGING,239.887,299.272,9.316,2.156,0.806,27.222,28.149,0.008,23.289,59.9925,-0.0,8.754,NONE,0.0321
5.85,0.0975,0.0975,CC_CV_CHARGING,239.845,299.26,9.283,2.148,0.812,26.894,28.113,0.009,23.207,60.0417,-0.065,-0.658,NONE,0.0271
5.9,0.0983,0.0983,CC_CV_CHARGING,240.665,299.513,9.17,2.129,0.819,27.014,27.945,0.009,22.926,60.0494,0.569,-2.25,NONE,0.002
5.95,0.0992,0.0992,CC_CV_CHARGING,239.944,298.463,9.198,2.129,0.826,27.248,27.968,0.009,22.995,60.0214,-0.124,0.556,NONE,0.0
6.0,0.1,0.1,CC_CV_CHARGING,240.133,298.191,9.326,2.161,0.833,27.276,27.987,0.009,23.315,60.0182,0.182,2.56,NONE,0.0
6.05,0.1008,0.1008,CC_CV_CHARGING,239.435,299.828,9.193,2.124,0.84,26.935,27.977,0.009,22.981,59.9827,-0.48,-2.67,NONE,0.0172
6.1,0.1017,0.1017,CC_CV_CHARGING,240.352,298.527,9.399,2.18,0.847,27.029,28.035,0.009,23.497,59.9683,0.322,4.128,NONE,0.0173
6.15,0.1025,0.1025,CC_CV_CHARGING,240.504,300.18,9.875,2.291,0.854,27.093,28.109,0.009,24.687,60.0055,0.633,9.52,NONE,0.0392
6.2,0.1033,0.1033,CC_CV_CHARGING,240.054,298.178,9.409,2.179,0.861,26.694,28.261,0.01,23.522,60.0054,0.281,-9.324,NONE,0.1105
6.25,0.1042,0.1042,CC_CV_CHARGING,240.751,299.011,9.729,2.26,0.868,27.609,28.228,0.01,24.323,60.0059,0.855,6.409,NONE,0.0
6.3,0.105,0.105,CC_CV_CHARGING,239.939,298.419,9.759,2.259,0.875,27.448,28.094,0.01,24.397,60.0069,0.067,0.588,NONE,0.0
6.35,0.1058,0.1058,CC_CV_CHARGING,239.427,298.392,10.352,2.391,0.882,26.967,28.096,0.01,25.88,60.0195,-0.655,11.872,NONE,0.0583
6.4,0.1067,0.1067,CC_CV_CHARGING,240.287,298.859,10.034,2.326,0.889,27.63,28.299,0.01,25.086,59.9806,0.31,-6.355,NONE,0.0
6.45,0.1075,0.1075,CC_CV_CHARGING,239.826,299.006,10.089,2.334,0.896,27.74,28.451,0.01,25.223,60.0364,-0.178,1.098,NONE,0.0
6.5,0.1083,0.1083,CC_CV_CHARGING,239.318,299.166,9.947,2.297,0.903,27.344,28.48,0.01,24.867,60.0255,-0.623,-2.852,NONE,0.0194
6.55,0.1092,0.1092,CC_CV_CHARGING,239.885,298.719,10.012,2.317,0.91,27.254,28.526,0.011,25.03,60.0389,-0.257,1.309,NONE,0.027
6.6,0.11,0.11,CC_CV_CHARGING,239.903,298.924,10.121,2.343,0.917,27.03,28.504,0.011,25.303,59.9738,-0.143,2.183,NONE,0.0542
6.65,0.1108,0.1108,CC_CV_CHARGING,240.241,299.388,10.42,2.415,0.924,27.627,28.615,0.011,26.05,60.0376,0.206,5.975,NONE,0.0109
6.7,0.1117,0.1117,CC_CV_CHARGING,239.807,298.947,10.354,2.395,0.931,27.573,28.845,0.011,25.885,60.0,-0.377,-1.32,NONE,0.0226
6.75,0.1125,0.1125,CC_CV_CHARGING,239.814,298.539,10.612,2.455,0.938,27.987,28.858,0.011,26.531,60.0035,-0.246,5.165,NONE,0.0
6.8,0.1133,0.1133,CC_CV_CHARGING,239.648,298.895,10.255,2.371,0.944,27.136,28.874,0.011,25.638,59.983,-0.467,-7.144,NONE,0.109
6.85,0.1142,0.1142,CC_CV_CHARGING,240.223,299.416,10.751,2.492,0.951,27.654,28.92,0.012,26.878,59.9853,0.141,9.922,NONE,0.0597
6.9,0.115,0.115,CC_CV_CHARGING,240.478,298.454,10.607,2.461,0.958,27.261,28.837,0.012,26.517,59.9996,0.484,-2.89,NONE,0.0636
6.95,0.1158,0.1158,CC_CV_CHARGING,240.491,299.302,11.001,2.552,0.965,27.131,28.994,0.012,27.501,60.0511,0.455,7.877,NONE,0.1179
7.0,0.1167,0.1167,CC_CV_CHARGING,240.138,299.589,10.56,2.447,0.972,27.226,28.954,0.012,26.401,60.0582,-0.039,-8.805,NONE,0.112
7.05,0.1175,0.1175,CC_CV_CHARGING,240.43,298.836,10.782,2.501,0.979,27.621,28.971,0.012,26.955,59.9694,0.306,4.435,NONE,0.042
7.1,0.1183,0.1183,CC_CV_CHARGING,239.862,299.828,10.96,2.536,0.986,27.221,28.786,0.012,27.399,60.0219,0.073,3.551,NONE,0.061
7.15,0.1192,0.1192,CC_CV_CHARGING,240.088,299.488,11.048,2.559,0.993,27.325,28.667,0.012,27.619,59.9834,0.07,1.759,NONE,0.0241
7.2,0.12,0.12,CC_CV_CHARGING,239.858,298.572,10.863,2.514,1.0,27.855,28.81,0.013,27.157,60.0557,-0.051,-3.693,NONE,0.0
7.25,0.1208,0.1208,CC_CV_CHARGING,240.853,298.862,11.303,2.626,1.007,27.67,28.808,0.013,28.259,60.0004,0.864,8.81,NONE,0.0314
7.3,0.1217,0.1217,CC_CV_CHARGING,240.511,298.796,10.942,2.539,1.014,27.456,28.909,0.013,27.356,60.0189,0.313,-7.221,NONE,0.0661
7.35,0.1225,0.1225,CC_CV_CHARGING,239.623,299.157,11.284,2.609,1.021,27.908,28.915,0.013,28.21,60.0216,-0.342,6.833,NONE,0.0062
7.4,0.1233,0.1233,CC_CV_CHARGING,239.862,298.843,11.208,2.594,1.028,28.087,28.986,0.013,28.021,60.0238,-0.139,-1.511,NONE,0.0
7.45,0.1242,0.1242,CC_CV_CHARGING,239.521,299.643,11.51,2.66,1.035,27.582,29.152,0.013,28.775,59.97,-0.356,6.028,NONE,0.0667
7.5,0.125,0.125,CC_CV_CHARGING,240.631,299.637,11.424,2.652,1.042,28.018,29.277,0.014,28.561,60.0208,0.561,-1.711,NONE,0.0088
7.55,0.1258,0.1258,CC_CV_CHARGING,239.698,299.28,11.311,2.616,1.049,27.45,29.389,0.014,28.277,60.0169,-0.335,-2.273,NONE,0.0947
7.6,0.1267,0.1267,CC_CV_CHARGING,239.707,299.094,11.714,2.709,1.056,27.632,29.38,0.014,29.286,59.9767,-0.282,8.075,NONE,0.0957
7.65,0.1275,0.1275,CC_CV_CHARGING,239.873,299.56,11.941,2.763,1.062,27.688,29.449,0.014,29.852,59.9869,0.111,4.523,NONE,0.0764
7.7,0.1283,0.1283,CC_CV_CHARGING,240.078,299.154,11.61,2.689,1.069,27.92,29.395,0.014,29.026,60.0162,0.139,-6.606,NONE,0.0569
7.75,0.1292,0.1292,CC_CV_CHARGING,240.17,299.343,11.663,2.702,1.076,27.633,29.302,0.015,29.158,60.0459,0.11,1.056,NONE,0.0517
7.8,0.13,0.13,CC_CV_CHARGING,240.268,299.267,11.608,2.691,1.083,27.694,29.296,0.015,29.021,60.0063,0.373,-1.092,NONE,0.0446
7.85,0.1308,0.1308,CC_CV_CHARGING,239.782,299.646,11.673,2.7,1.09,27.917,29.191,0.015,29.183,60.0153,-0.219,1.292,NONE,0.0053
7.9,0.1317,0.1317,CC_CV_CHARGING,239.663,298.978,12.356,2.857,1.097,27.964,29.357,0.015,30.889,59.9998,-0.27,13.652,NONE,0.0725
7.95,0.1325,0.1325,CC_CV_CHARGING,240.382,297.555,11.875,2.754,1.104,27.36,29.41,0.015,29.688,59.99,0.337,-9.612,NONE,0.1375
8.0,0.1333,0.1333,CC_CV_CHARGING,240.238,299.648,12.058,2.795,1.111,27.691,29.486,0.015,30.146,60.027,0.322,3.667,NONE,0.0747
8.05,0.1342,0.1342,CC_CV_CHARGING,240.079,299.203,11.866,2.748,1.118,27.706,29.373,0.016,29.665,60.0101,0.141,-3.849,NONE,0.0627
8.1,0.135,0.135,CC_CV_CHARGING,240.179,299.572,12.033,2.788,1.125,27.295,29.293,0.016,30.082,59.9585,0.276,3.339,NONE,0.0977
