timestamp_s,real_min,sim_hour,session_state,ac_voltage_v,pack_voltage_v,charge_current_a,charge_power_kw,soc_pct,pack_temp_c,connector_temp_c,connector_wear_pct,pilot_duty_pct,line_freq_hz,line_noise_v,dI_dt_a_per_s,anomaly_label,anomaly_score_0_1
1.05,0.0175,0.0175,CC_CV_CHARGING,240.659,298.031,1.771,0.411,0.146,25.224,25.509,0.002,10.0,60.0085,0.692,5.324,NONE,0.0375
1.1,0.0183,0.0183,CC_CV_CHARGING,239.536,297.69,1.601,0.37,0.153,25.493,25.551,0.002,10.0,60.0063,-0.585,-3.399,NONE,0.0028
1.15,0.0192,0.0192,CC_CV_CHARGING,240.297,297.201,2.319,0.538,0.16,26.077,25.437,0.002,10.0,59.9935,0.223,14.365,NONE,0.0
1.2,0.02,0.02,CC_CV_CHARGING,239.999,297.447,2.047,0.474,0.167,25.328,25.371,0.002,10.0,59.9462,0.069,-5.446,NONE,0.0053
1.25,0.0208,0.0208,CC_CV_CHARGING,239.806,298.935,2.082,0.482,0.174,25.601,25.296,0.002,10.0,60.0396,-0.379,0.708,NONE,0.0
1.3,0.0217,0.0217,CC_CV_CHARGING,240.431,298.496,2.046,0.475,0.181,25.431,25.468,0.002,10.0,60.0028,0.347,-0.723,NONE,0.0
1.35,0.0225,0.0225,CC_CV_CHARGING,240.264,297.996,2.172,0.504,0.188,26.175,25.616,0.003,10.0,60.0136,0.124,2.52,NONE,0.0
1.4,0.0233,0.0233,CC_CV_CHARGING,240.217,298.198,2.435,0.564,0.194,25.777,25.326,0.003,10.0,59.9776,0.33,5.253,NONE,0.0
1.45,0.0242,0.0242,CC_CV_CHARGING,239.722,298.04,2.534,0.586,0.201,25.755,25.528,0.003,10.0,59.966,-0.177,1.995,NONE,0.0
1.5,0.025,0.025,CC_CV_CHARGING,239.349,298.553,2.346,0.542,0.208,25.097,25.499,0.003,10.0,60.0473,-0.549,-3.772,NONE,0.0361
1.55,0.0258,0.0258,CC_CV_CHARGING,240.432,298.185,2.675,0.621,0.215,25.889,25.53,0.003,10.0,59.9771,0.436,6.575,NONE,0.0
1.6,0.0267,0.0267,CC_CV_CHARGING,240.356,297.957,2.78,0.645,0.222,25.777,25.531,0.004,10.0,59.981,0.194,2.111,NONE,0.0
1.65,0.0275,0.0275,CC_CV_CHARGING,239.882,298.496,2.542,0.588,0.229,25.821,25.681,0.004,10.0,60.003,-0.213,-4.766,NONE,0.0
1.7,0.0283,0.0283,CC_CV_CHARGING,239.8,298.841,3.111,0.72,0.236,26.431,25.677,0.004,10.0,59.9767,-0.08,11.378,NONE,0.0
1.75,0.0292,0.0292,CC_CV_CHARGING,240.168,298.543,3.057,0.708,0.243,25.96,25.745,0.004,10.0,59.9962,0.367,-1.076,NONE,0.0
1.8,0.03,0.03,CC_CV_CHARGING,239.686,298.649,3.575,0.827,0.25,25.681,25.697,0.005,10.0,59.9764,-0.28,10.371,NONE,0.0066
1.85,0.0308,0.0308,CC_CV_CHARGING,239.676,298.308,3.545,0.82,0.257,25.546,25.748,0.005,10.0,60.0009,-0.485,-0.609,NONE,0.0
1.9,0.0317,0.0317,CC_CV_CHARGING,240.063,298.771,3.378,0.782,0.264,25.481,25.592,0.005,10.0,59.9863,0.022,-3.342,NONE,0.0
1.95,0.0325,0.0325,CC_CV_CHARGING,240.942,297.944,3.296,0.766,0.271,25.791,25.693,0.006,10.0,59.9832,0.868,-1.644,NONE,0.0
2.0,0.0333,0.0333,CC_CV_CHARGING,240.04,297.84,3.358,0.778,0.278,25.147,25.557,0.006,10.0,60.0037,0.095,1.251,NONE,0.0112
2.05,0.0342,0.0342,CC_CV_CHARGING,240.464,298.154,3.575,0.829,0.285,25.828,25.638,0.006,10.0,60.0133,0.456,4.33,NONE,0.0
2.1,0.035,0.035,CC_CV_CHARGING,240.114,298.453,3.92,0.908,0.292,25.667,25.67,0.006,10.0,60.0251,0.138,6.912,NONE,0.0
2.15,0.0358,0.0358,CC_CV_CHARGING,240.319,297.72,3.79,0.879,0.299,25.505,25.775,0.007,10.0,60.0247,0.28,-2.616,NONE,0.0
2.2,0.0367,0.0367,CC_CV_CHARGING,240.276,298.363,3.515,0.815,0.306,25.806,25.786,0.007,10.0,60.0483,0.398,-5.488,NONE,0.0
2.25,0.0375,0.0375,CC_CV_CHARGING,239.955,298.287,3.9,0.903,0.312,25.91,25.972,0.007,10.0,60.0314,-0.255,7.696,NONE,0.0
2.3,0.0383,0.0383,CC_CV_CHARGING,239.734,298.248,3.835,0.887,0.319,25.722,25.939,0.008,10.0,60.0369,-0.29,-1.301,NONE,0.0
2.35,0.0392,0.0392,CC_CV_CHARGING,240.278,298.965,3.591,0.833,0.326,25.927,26.0,0.008,10.0,59.9669,0.211,-4.882,NONE,0.0
2.4,0.04,0.04,CC_CV_CHARGING,240.065,299.066,4.054,0.939,0.333,25.93,26.053,0.008,10.136,60.0046,0.147,9.273,NONE,0.0077
2.45,0.0408,0.0408,CC_CV_CHARGING,240.251,298.46,4.11,0.953,0.34,25.658,26.119,0.009,10.276,59.992,0.22,1.116,NONE,0.0067
2.5,0.0417,0.0417,CC_CV_CHARGING,240.508,298.537,4.078,0.946,0.347,25.63,26.144,0.009,10.194,60.0132,0.352,-0.652,NONE,0.0112
2.55,0.0425,0.0425,CC_CV_CHARGING,240.472,297.674,3.969,0.921,0.354,25.884,25.981,0.009,10.0,60.0433,0.501,-2.178,NONE,0.0
2.6,0.0433,0.0433,CC_CV_CHARGING,240.307,298.188,4.525,1.049,0.361,25.808,26.008,0.01,11.312,59.9597,0.279,11.121,NONE,0.02
2.65,0.0442,0.0442,CC_CV_CHARGING,239.824,298.061,4.263,0.986,0.368,25.797,26.182,0.01,10.656,59.9426,-0.156,-5.246,NONE,0.0162
2.7,0.045,0.045,CC_CV_CHARGING,239.509,298.232,4.386,1.014,0.375,26.005,26.329,0.01,10.966,60.017,-0.515,2.474,NONE,0.0
2.75,0.0458,0.0458,CC_CV_CHARGING,239.707,298.787,5.056,1.169,0.382,25.878,26.356,0.011,12.639,59.9753,-0.335,13.39,NONE,0.0575
2.8,0.0467,0.0467,CC_CV_CHARGING,239.581,298.378,4.831,1.117,0.389,26.357,26.501,0.011,12.077,60.0167,-0.32,-4.496,NONE,0.0
2.85,0.0475,0.0475,CC_CV_CHARGING,239.49,298.975,4.863,1.124,0.396,25.921,26.465,0.012,12.157,59.9607,-0.673,0.639,NONE,0.0044
2.9,0.0483,0.0483,CC_CV_CHARGING,240.081,298.186,4.419,1.024,0.403,25.909,26.479,0.012,11.048,60.0386,-0.138,-8.873,NONE,0.0545
2.95,0.0492,0.0492,CC_CV_CHARGING,240.984,298.815,4.946,1.15,0.41,26.418,26.792,0.012,12.365,59.9906,0.82,10.539,NONE,0.0323
3.0,0.05,0.05,CC_CV_CHARGING,240.019,298.889,4.733,1.096,0.417,26.474,26.903,0.013,11.833,60.0208,0.015,-4.261,NONE,0.0104
3.05,0.0508,0.0508,CC_CV_CHARGING,240.164,297.382,5.209,1.207,0.424,26.208,26.9,0.013,13.022,59.9196,0.188,9.515,NONE,0.0619
3.1,0.0517,0.0517,CC_CV_CHARGING,240.285,298.078,5.362,1.243,0.431,26.441,26.904,0.014,13.406,59.9868,0.271,3.068,NONE,0.0001
3.15,0.0525,0.0525,CC_CV_CHARGING,239.683,298.096,5.681,1.314,0.438,26.382,26.982,0.014,14.202,60.0146,-0.381,6.369,NONE,0.029
3.2,0.0533,0.0533,CC_CV_CHARGING,239.974,298.592,5.417,1.254,0.444,26.219,27.242,0.015,13.542,59.9435,-0.037,-5.282,NONE,0.0778
3.25,0.0542,0.0542,CC_CV_CHARGING,239.993,298.925,5.35,1.239,0.451,26.292,27.236,0.015,13.376,59.9957,0.114,-1.325,NONE,0.0494
3.3,0.055,0.055,CC_CV_CHARGING,240.325,298.365,5.01,1.162,0.458,25.749,27.154,0.015,12.526,59.9544,0.152,-6.804,NONE,0.1366
3.35,0.0558,0.0558,CC_CV_CHARGING,240.439,298.757,5.668,1.315,0.465,26.53,27.114,0.016,14.17,59.9856,0.314,13.153,NONE,0.0611
3.4,0.0567,0.0567,CC_CV_CHARGING,240.011,298.008,5.42,1.255,0.472,26.101,27.106,0.016,13.55,60.0007,0.055,-4.957,NONE,0.074
3.45,0.0575,0.0575,CC_CV_CHARGING,239.489,298.198,5.751,1.329,0.479,26.446,27.214,0.017,14.378,60.0276,-0.331,6.623,NONE,0.0495
3.5,0.0583,0.0583,CC_CV_CHARGING,239.982,298.138,5.929,1.373,0.486,26.507,27.164,0.017,14.822,60.0165,0.011,3.555,NONE,0.0184
3.55,0.0592,0.0592,CC_CV_CHARGING,240.441,298.272,5.989,1.39,0.493,26.257,27.151,0.018,14.973,59.9882,0.354,1.209,NONE,0.0344
3.6,0.06,0.06,CC_CV_CHARGING,239.733,298.916,5.468,1.265,0.5,26.633,27.319,0.018,13.67,59.9743,-0.229,-10.423,NONE,0.0624
3.65,0.0608,0.0608,CC_CV_CHARGING,239.502,298.572,6.172,1.426,0.507,26.491,27.578,0.019,15.43,60.0075,-0.467,14.076,NONE,0.1194
3.7,0.0617,0.0617,CC_CV_CHARGING,239.74,299.037,5.948,1.376,0.514,26.033,27.433,0.019,14.869,60.0701,-0.257,-4.486,NONE,0.1121
3.75,0.0625,0.0625,CC_CV_CHARGING,239.892,298.534,5.961,1.38,0.521,26.127,27.277,0.02,14.903,59.9766,-0.168,0.268,NONE,0.0608
3.8,0.0633,0.0633,CC_CV_CHARGING,240.014,299.708,6.297,1.458,0.528,26.312,27.226,0.02,15.743,59.9778,0.2,6.725,NONE,0.0603
3.85,0.0642,0.0642,CC_CV_CHARGING,240.016,298.283,6.476,1.5,0.535,26.837,27.228,0.021,16.189,59.9698,-0.059,3.565,NONE,0.0
3.9,0.065,0.065,CC_CV_CHARGING,239.575,298.741,5.99,1.385,0.542,26.205,27.207,0.021,14.974,60.051,-0.539,-9.72,NONE,0.0899
3.95,0.0658,0.0658,CC_CV_CHARGING,239.885,298.518,6.495,1.503,0.549,26.597,27.197,0.022,16.237,60.035,-0.173,10.105,NONE,0.037
4.0,0.0667,0.0667,CC_CV_CHARGING,239.803,297.813,6.668,1.543,0.556,26.765,27.478,0.022,16.671,60.0389,-0.248,3.473,NONE,0.015
4.05,0.0675,0.0675,CC_CV_CHARGING,239.91,298.987,6.622,1.533,0.562,26.254,27.465,0.023,16.554,59.9819,-0.032,-0.939,NONE,0.0628
4.1,0.0683,0.0683,CC_CV_CHARGING,240.644,298.476,6.647,1.543,0.569,26.458,27.273,0.023,16.619,60.0407,0.61,0.518,NONE,0.0128
4.15,0.0692,0.0692,CC_CV_CHARGING,240.147,298.512,6.797,1.575,0.576,26.444,27.139,0.024,16.993,60.065,0.175,2.997,NONE,0.0087
4.2,0.07,0.07,CC_CV_CHARGING,240.207,299.062,6.813,1.579,0.583,26.795,27.16,0.025,17.033,59.9654,0.223,0.322,NONE,0.0
4.25,0.0708,0.0708,CC_CV_CHARGING,239.754,298.163,7.175,1.66,0.59,26.579,27.168,0.025,17.937,60.0083,-0.193,7.225,NONE,0.0123
4.3,0.0717,0.0717,CC_CV_CHARGING,240.257,298.719,7.77,1.801,0.597,26.764,27.17,0.026,19.425,60.0145,0.004,11.907,NONE,0.0058
4.35,0.0725,0.0725,CC_CV_CHARGING,240.288,299.05,7.066,1.638,0.604,26.797,27.356,0.026,17.666,60.0487,0.107,-14.073,NONE,0.0444
4.4,0.0733,0.0733,CC_CV_CHARGING,240.113,298.604,7.145,1.655,0.611,26.927,27.393,0.027,17.861,59.9435,-0.003,1.565,NONE,0.0
4.45,0.0742,0.0742,CC_CV_CHARGING,240.492,297.832,7.161,1.662,0.618,26.325,27.315,0.028,17.901,59.9768,0.415,0.32,NONE,0.026
4.5,0.075,0.075,CC_CV_CHARGING,239.814,299.456,7.258,1.679,0.625,26.687,27.44,0.028,18.146,59.9873,-0.133,1.956,NONE,0.0044
4.55,0.0758,0.0758,CC_CV_CHARGING,239.6,299.019,7.315,1.691,0.632,26.881,27.414,0.029,18.287,59.9839,-0.277,1.132,NONE,0.0
4.6,0.0767,0.0767,CC_CV_CHARGING,240.088,298.054,7.357,1.704,0.639,26.801,27.415,0.029,18.393,60.0524,0.111,0.846,NONE,0.0
4.65,0.0775,0.0775,CC_CV_CHARGING,239.648,298.971,7.813,1.807,0.646,26.732,27.666,0.03,19.533,59.9624,-0.314,9.12,NONE,0.0548
4.7,0.0783,0.0783,CC_CV_CHARGING,240.373,298.74,7.594,1.761,0.653,27.127,27.623,0.031,18.986,60.0003,0.428,-4.38,NONE,0.0
4.75,0.0792,0.0792,CC_CV_CHARGING,239.804,298.927,7.546,1.746,0.66,26.362,27.599,0.031,18.866,59.9958,-0.173,-0.959,NONE,0.0538
4.8,0.08,0.08,CC_CV_CHARGING,240.128,297.964,7.628,1.767,0.667,27.172,27.573,0.032,19.07,59.9863,0.266,1.636,NONE,0.0
4.85,0.0808,0.0808,CC_CV_CHARGING,239.326,298.177,7.576,1.749,0.674,26.25,27.716,0.033,18.939,60.0457,-0.635,-1.05,NONE,0.0814
4.9,0.0817,0.0817,CC_CV_CHARGING,239.425,298.222,8.14,1.88,0.681,26.839,27.529,0.033,20.349,59.9758,-0.669,11.278,NONE,0.032
4.95,0.0825,0.0825,CC_CV_CHARGING,239.985,298.406,7.866,1.821,0.688,27.13,27.576,0.034,19.666,59.9964,0.007,-5.464,NONE,0.0
5.0,0.0833,0.0833,CC_CV_CHARGING,240.238,297.858,8.346,1.935,0.694,26.719,27.729,0.035,20.865,60.0117,0.322,9.595,NONE,0.0592
5.05,0.0842,0.0842,CC_CV_CHARGING,239.766,298.695,8.155,1.886,0.701,26.91,27.635,0.035,20.387,59.9975,-0.252,-3.828,NONE,0.0
5.1,0.085,0.085,CC_CV_CHARGING,239.5,298.472,8.296,1.917,0.708,26.735,27.654,0.036,20.74,59.9962,-0.342,2.83,NONE,0.0152
5.15,0.0858,0.0858,CC_CV_CHARGING,239.905,298.164,8.037,1.86,0.715,26.737,27.793,0.037,20.093,59.9431,-0.124,-5.18,NONE,0.0467
5.2,0.0867,0.0867,CC_CV_CHARGING,240.397,298.781,8.433,1.956,0.722,26.786,27.649,0.037,21.082,60.0392,0.374,7.911,NONE,0.0321
5.25,0.0875,0.0875,CC_CV_CHARGING,239.542,299.107,8.137,1.881,0.729,26.593,27.637,0.038,20.342,59.979,-0.387,-5.914,NONE,0.0477
5.3,0.0883,0.0883,CC_CV_CHARGING,240.551,298.732,8.834,2.05,0.736,27.079,27.741,0.039,22.085,60.0061,0.561,13.944,NONE,0.0327
5.35,0.0892,0.0892,CC_CV_CHARGING,240.6,299.093,8.488,1.97,0.743,26.546,27.863,0.039,21.219,60.0131,0.65,-6.932,NONE,0.0809
5.4,0.09,0.09,CC_CV_CHARGING,239.587,299.037,8.426,1.948,0.75,26.601,27.781,0.04,21.065,60.0038,-0.482,-1.233,NONE,0.0368
5.45,0.0908,0.0908,CC_CV_CHARGING,240.686,298.294,8.514,1.977,0.757,26.886,27.617,0.041,21.286,59.9984,0.696,1.77,NONE,0.0
5.5,0.0917,0.0917,CC_CV_CHARGING,240.059,299.047,8.775,2.032,0.764,27.054,27.74,0.041,21.937,60.018,0.126,5.207,NONE,0.0
5.55,0.0925,0.0925,CC_CV_CHARGING,240.165,298.685,8.831,2.046,0.771,27.161,27.831,0.042,22.077,59.968,0.296,1.123,NONE,0.0
5.6,0.0933,0.0933,CC_CV_CHARGING,240.257,298.542,9.117,2.113,0.778,26.961,27.875,0.043,22.793,59.9855,0.439,5.725,NONE,0.0182
5.65,0.0942,0.0942,CC_CV_CHARGING,239.312,298.567,8.99,2.076,0.785,26.849,28.036,0.044,22.476,60.0062,-0.668,-2.539,NONE,0.0367
5.7,0.095,0.095,CC_CV_CHARGING,240.307,298.932,8.823,2.045,0.792,26.929,28.126,0.044,22.056,60.0041,0.234,-3.355,NONE,0.0442
5.75,0.0958,0.0958,CC_CV_CHARGING,239.716,297.511,9.012,2.084,0.799,27.053,28.016,0.045,22.531,60.0132,-0.351,3.794,NONE,0.0159
5.8,0.0967,0.0967,CC_CV_CHARGING,239.998,299.225,9.39,2.174,0.806,26.978,28.028,0.046,23.474,59.9665,0.077,7.546,NONE,0.04
5.85,0.0975,0.0975,CC_CV_CHARGING,240.515,298.786,9.168,2.127,0.812,27.353,28.09,0.047,22.921,59.9833,0.421,-4.424,NONE,0.0
5.9,0.0983,0.0983,CC_CV_CHARGING,239.574,299.47,9.032,2.088,0.819,27.188,28.099,0.047,22.58,60.0151,-0.277,-2.723,NONE,0.004
5.95,0.0992,0.0992,CC_CV_CHARGING,240.426,298.436,9.428,2.187,0.826,27.377,28.266,0.048,23.569,59.9771,0.585,7.907,NONE,0.0221
6.0,0.1,0.1,CC_CV_CHARGING,239.581,298.104,9.637,2.228,0.833,27.621,28.257,0.049,24.094,59.9819,-0.359,4.198,NONE,0.0
6.05,0.1008,0.1008,CC_CV_CHARGING,239.454,299.15,9.278,2.143,0.84,27.738,28.334,0.05,23.195,59.9714,-0.578,-7.189,NONE,0.0
6.1,0.1017,0.1017,CC_CV_CHARGING,239.93,298.566,9.772,2.262,0.847,27.47,28.185,0.051,24.431,59.9828,0.054,9.888,NONE,0.0065
6.15,0.1025,0.1025,CC_CV_CHARGING,239.762,299.538,9.329,2.158,0.854,27.41,28.312,0.051,23.322,60.002,-0.154,-8.874,NONE,0.0298
6.2,0.1033,0.1033,CC_CV_CHARGING,240.247,298.796,9.537,2.211,0.861,27.393,28.338,0.052,23.843,60.0392,0.266,4.173,NONE,0.0087
6.25,0.1042,0.1042,CC_CV_CHARGING,240.863,298.842,9.583,2.227,0.868,27.468,28.207,0.053,23.958,59.9711,0.707,0.915,NONE,0.0
6.3,0.105,0.105,CC_CV_CHARGING,240.25,299.394,10.023,2.323,0.875,26.997,28.22,0.054,25.058,60.0019,0.104,8.8,NONE,0.0588
6.35,0.1058,0.1058,CC_CV_CHARGING,240.132,298.743,9.867,2.286,0.882,27.359,28.191,0.055,24.667,59.979,0.227,-3.126,NONE,0.0
6.4,0.1067,0.1067,CC_CV_CHARGING,239.548,298.517,9.725,2.248,0.889,27.234,28.211,0.055,24.312,59.9918,-0.593,-2.839,NONE,0.0034
6.45,0.1075,0.1075,CC_CV_CHARGING,240.249,298.595,9.972,2.311,0.896,27.078,28.245,0.056,24.93,59.98,0.273,4.945,NONE,0.0335
6.5,0.1083,0.1083,CC_CV_CHARGING,239.509,299.403,10.152,2.346,0.903,27.256,28.433,0.057,25.381,60.0174,-0.466,3.608,NONE,0.0256
6.55,0.1092,0.1092,CC_CV_CHARGING,239.392,298.85,10.2,2.356,0.91,27.208,28.421,0.058,25.5,60.0329,-0.675,0.952,NONE,0.016
6.6,0.11,0.11,CC_CV_CHARGING,239.571,298.324,9.921,2.293,0.917,27.585,28.384,0.059,24.803,59.9801,-0.266,-5.578,NONE,0.0
6.65,0.1108,0.1108,CC_CV_CHARGING,239.957,298.676,9.898,2.291,0.924,27.586,28.271,0.06,24.746,60.0079,0.119,-0.459,NONE,0.0
6.7,0.1117,0.1117,CC_CV_CHARGING,241.127,299.071,10.589,2.463,0.931,27.519,28.435,0.06,26.471,59.9794,1.042,13.805,NONE,0.0395
6.75,0.1125,0.1125,CC_CV_CHARGING,240.395,298.776,10.514,2.438,0.938,27.297,28.426,0.061,26.284,60.0133,0.385,-1.499,NONE,0.0046
6.8,0.1133,0.1133,CC_CV_CHARGING,239.81,298.985,10.453,2.418,0.944,27.384,28.414,0.062,26.131,60.0198,-0.219,-1.222,NONE,0.0
6.85,0.1142,0.1142,CC_CV_CHARGING,239.894,299.443,10.744,2.487,0.951,27.395,28.333,0.063,26.86,60.0024,-0.079,5.829,NONE,0.0003
6.9,0.115,0.115,CC_CV_CHARGING,240.382,299.372,10.618,2.462,0.958,27.492,28.048,0.064,26.545,60.0179,0.337,-2.519,NONE,0.0
6.95,0.1158,0.1158,CC_CV_CHARGING,239.245,299.292,10.775,2.487,0.965,27.503,28.16,0.065,26.937,59.9789,-0.564,3.133,NONE,0.0
7.0,0.1167,0.1167,CC_CV_CHARGING,239.533,298.644,10.863,2.51,0.972,27.45,28.24,0.066,27.159,59.9922,-0.403,1.777,NONE,0.0
7.05,0.1175,0.1175,CC_CV_CHARGING,239.702,298.071,10.918,2.525,0.979,27.233,28.336,0.067,27.296,60.003,-0.277,1.095,NONE,0.0
7.1,0.1183,0.1183,CC_CV_CHARGING,239.679,299.038,10.766,2.489,0.986,27.667,28.387,0.067,26.915,59.9973,-0.269,-3.047,NONE,0.0
7.15,0.1192,0.1192,CC_CV_CHARGING,239.82,299.143,11.001,2.545,0.993,27.115,28.35,0.068,27.503,59.9902,-0.152,4.709,NONE,0.0269
7.2,0.12,0.12,CC_CV_CHARGING,239.733,299.049,11.279,2.609,1.0,27.556,28.481,0.069,28.197,60.062,-0.222,5.546,NONE,0.0
7.25,0.1208,0.1208,CC_CV_CHARGING,240.528,297.881,10.515,2.44,1.007,27.665,28.406,0.07,26.287,60.0057,0.463,-15.274,NONE,0.0269
7.3,0.1217,0.1217,CC_CV_CHARGING,240.341,298.985,11.13,2.581,1.014,27.628,28.673,0.071,27.825,59.9706,0.135,12.303,NONE,0.0404
7.35,0.1225,0.1225,CC_CV_CHARGING,239.59,299.365,11.486,2.655,1.021,27.457,28.598,0.072,28.715,59.9966,-0.355,7.114,NONE,0.0213
7.4,0.1233,0.1233,CC_CV_CHARGING,239.583,298.822,11.507,2.66,1.028,26.871,28.594,0.073,28.767,59.9639,-0.385,0.423,NONE,0.0574
7.45,0.1242,0.1242,CC_CV_CHARGING,240.075,299.154,10.838,2.51,1.035,27.702,28.677,0.074,27.094,59.9231,0.195,-13.386,NONE,0.0413
7.5,0.125,0.125,CC_CV_CHARGING,240.071,298.416,11.393,2.639,1.042,27.71,28.78,0.075,28.483,59.9747,-0.103,11.107,NONE,0.034
7.55,0.1258,0.1258,CC_CV_CHARGING,240.245,299.757,11.453,2.655,1.049,27.428,28.791,0.076,28.633,59.9732,0.242,1.205,NONE,0.0189
7.6,0.1267,0.1267,CC_CV_CHARGING,239.801,299.462,11.604,2.685,1.056,27.66,28.779,0.077,29.011,59.9707,-0.268,3.024,NONE,0.0
7.65,0.1275,0.1275,CC_CV_CHARGING,240.177,298.692,11.674,2.705,1.062,27.507,28.898,0.078,29.185,59.95,0.147,1.391,NONE,0.0203
7.7,0.1283,0.1283,CC_CV_CHARGING,239.701,298.805,11.315,2.617,1.069,27.495,29.106,0.079,28.287,60.0306,-0.222,-7.181,NONE,0.0803
7.75,0.1292,0.1292,CC_CV_CHARGING,240.74,298.732,11.486,2.668,1.076,27.853,29.198,0.08,28.715,59.994,0.723,3.422,NONE,0.0274
7.8,0.13,0.13,CC_CV_CHARGING,240.641,298.604,11.668,2.709,1.083,28.244,29.332,0.081,29.169,59.9719,0.665,3.633,NONE,0.0
7.85,0.1308,0.1308,CC_CV_CHARGING,239.875,298.607,11.466,2.653,1.09,27.79,29.212,0.081,28.665,59.9493,0.04,-4.031,NONE,0.04
7.9,0.1317,0.1317,CC_CV_CHARGING,240.289,298.476,11.792,2.733,1.097,27.73,29.441,0.082,29.48,59.9614,0.376,6.513,NONE,0.0827
7.95,0.1325,0.1325,CC_CV_CHARGING,239.765,299.419,11.503,2.661,1.104,27.745,29.386,0.083,28.758,60.0152,-0.279,-5.775,NONE,0.0745
8.0,0.1333,0.1333,CC_CV_CHARGING,240.543,299.224,11.746,2.726,1.111,27.52,29.329,0.084,29.365,59.9795,0.449,4.861,NONE,0.0868
8.05,0.1342,0.1342,CC_CV_CHARGING,240.788,299.84,12.242,2.844,1.118,27.919,29.347,0.085,30.605,60.0044,0.799,9.917,NONE,0.0598
8.1,0.135,0.135,CC_CV_CHARGING,239.858,298.932,12.193,2.821,1.125,28.333,29.213,0.086,30.483,59.981,-0.13,-0.975,NONE,0.0
