timestamp_s,real_min,sim_hour,session_state,ac_voltage_v,pack_voltage_v,charge_current_a,charge_power_kw,soc_pct,pack_temp_c,connector_temp_c,connector_wear_pct,pilot_duty_pct,line_freq_hz,line_noise_v,dI_dt_a_per_s,anomaly_label,anomaly_score_0_1
0.7,0.0117,0.0117,CC_CV_CHARGING,239.439,298.257,1.454,0.336,0.097,25.196,25.727,0.001,10.0,59.9401,-0.389,-7.752,NONE,0.0834
0.75,0.0125,0.0125,CC_CV_CHARGING,240.371,298.658,1.297,0.301,0.104,25.331,25.386,0.001,10.0,59.9993,0.313,-3.138,NONE,0.0051
0.8,0.0133,0.0133,CC_CV_CHARGING,240.003,297.683,1.643,0.38,0.111,25.247,25.441,0.001,10.0,59.9548,-0.021,6.92,NONE,0.0362
0.85,0.0142,0.0142,CC_CV_CHARGING,240.383,298.272,1.406,0.326,0.118,25.108,25.453,0.001,10.0,60.0471,0.28,-4.741,NONE,0.0465
0.9,0.015,0.015,CC_CV_CHARGING,240.161,297.39,1.566,0.363,0.125,25.118,25.414,0.001,10.0,60.0425,0.091,3.213,NONE,0.0309
0.95,0.0158,0.0158,CC_CV_CHARGING,240.081,297.854,1.353,0.314,0.132,25.112,25.385,0.001,10.0,60.0125,0.102,-4.264,NONE,0.0362
1.0,0.0167,0.0167,CC_CV_CHARGING,240.645,298.422,1.464,0.34,0.139,25.563,25.566,0.001,10.0,59.9357,0.65,2.206,NONE,0.0
1.05,0.0175,0.0175,CC_CV_CHARGING,240.627,298.287,1.837,0.426,0.146,25.723,25.715,0.001,10.0,60.011,0.532,7.461,NONE,0.0122
1.1,0.0183,0.0183,CC_CV_CHARGING,239.72,298.227,2.088,0.483,0.153,25.617,25.743,0.001,10.0,59.9543,-0.336,5.029,NONE,0.0127
1.15,0.0192,0.0192,CC_CV_CHARGING,240.284,298.419,1.984,0.46,0.16,25.513,25.668,0.001,10.0,60.0117,0.204,-2.084,NONE,0.0028
1.2,0.02,0.02,CC_CV_CHARGING,240.452,297.675,2.505,0.581,0.167,25.509,25.613,0.001,10.0,59.9927,0.534,10.413,NONE,0.0315
1.25,0.0208,0.0208,CC_CV_CHARGING,240.369,298.258,2.264,0.525,0.174,25.604,25.678,0.002,10.0,60.0535,0.428,-4.819,NONE,0.0031
1.3,0.0217,0.0217,CC_CV_CHARGING,240.117,298.014,2.204,0.511,0.181,25.371,25.64,0.002,10.0,60.0437,-0.166,-1.185,NONE,0.009
1.35,0.0225,0.0225,CC_CV_CHARGING,239.013,298.11,2.325,0.536,0.188,25.563,25.592,0.002,10.0,59.9861,-0.887,2.413,NONE,0.0
1.4,0.0233,0.0233,CC_CV_CHARGING,239.862,298.202,2.844,0.658,0.194,25.51,25.695,0.002,10.0,60.055,-0.149,10.386,NONE,0.0366
1.45,0.0242,0.0242,CC_CV_CHARGING,239.904,298.037,2.341,0.542,0.201,25.278,25.798,0.002,10.0,60.0158,-0.095,-10.059,NONE,0.0818
1.5,0.025,0.025,CC_CV_CHARGING,239.793,298.316,2.737,0.633,0.208,25.505,25.798,0.002,10.0,59.9901,-0.158,7.914,NONE,0.0386
1.55,0.0258,0.0258,CC_CV_CHARGING,239.581,298.456,2.656,0.614,0.215,25.469,25.87,0.002,10.0,59.9707,-0.521,-1.615,NONE,0.0211
1.6,0.0267,0.0267,CC_CV_CHARGING,239.721,298.893,2.486,0.575,0.222,25.539,25.826,0.003,10.0,59.9884,-0.18,-3.415,NONE,0.0188
1.65,0.0275,0.0275,CC_CV_CHARGING,239.294,298.433,3.035,0.701,0.229,25.84,25.825,0.003,10.0,60.0024,-0.683,10.996,NONE,0.0131
1.7,0.0283,0.0283,CC_CV_CHARGING,239.881,298.208,2.808,0.65,0.236,26.045,25.791,0.003,10.0,60.0067,-0.075,-4.54,NONE,0.0
1.75,0.0292,0.0292,CC_CV_CHARGING,239.881,299.136,2.74,0.634,0.243,25.717,25.917,0.003,10.0,60.0101,-0.086,-1.369,NONE,0.0
1.8,0.03,0.03,CC_CV_CHARGING,240.245,298.202,3.056,0.708,0.25,25.491,25.844,0.003,10.0,60.0246,0.243,6.327,NONE,0.0336
1.85,0.0308,0.0308,CC_CV_CHARGING,239.999,298.268,2.973,0.689,0.257,25.62,25.924,0.003,10.0,59.9909,-0.092,-1.659,NONE,0.0056
1.9,0.0317,0.0317,CC_CV_CHARGING,240.504,298.243,3.189,0.74,0.264,25.742,25.998,0.003,10.0,59.9207,0.541,4.322,NONE,0.0103
1.95,0.0325,0.0325,CC_CV_CHARGING,240.284,297.525,3.613,0.838,0.271,26.0,25.997,0.004,10.0,60.0537,0.251,8.473,NONE,0.0
2.0,0.0333,0.0333,CC_CV_CHARGING,240.039,298.045,3.158,0.731,0.278,25.689,26.328,0.004,10.0,59.9706,0.146,-9.099,NONE,0.0805
2.05,0.0342,0.0342,CC_CV_CHARGING,239.962,298.469,3.617,0.837,0.285,25.995,26.501,0.004,10.0,59.9734,-0.093,9.173,NONE,0.0589
2.1,0.035,0.035,CC_CV_CHARGING,239.451,298.542,3.523,0.814,0.292,25.997,26.756,0.004,10.0,60.0743,-0.459,-1.866,NONE,0.0539
2.15,0.0358,0.0358,CC_CV_CHARGING,239.959,298.383,3.961,0.917,0.299,25.844,26.78,0.004,10.0,59.992,0.022,8.744,NONE,0.1038
2.2,0.0367,0.0367,CC_CV_CHARGING,239.293,299.016,3.876,0.895,0.306,25.877,26.863,0.005,10.0,59.9672,-0.654,-1.701,NONE,0.0756
2.25,0.0375,0.0375,CC_CV_CHARGING,240.072,298.225,3.737,0.866,0.312,25.653,26.908,0.005,10.0,59.9835,0.063,-2.777,NONE,0.1152
2.3,0.0383,0.0383,CC_CV_CHARGING,240.114,298.992,3.735,0.865,0.319,25.731,26.764,0.005,10.0,59.9925,0.182,-0.03,NONE,0.0748
2.35,0.0392,0.0392,CC_CV_CHARGING,240.08,298.25,3.784,0.877,0.326,25.698,26.635,0.005,10.0,59.9749,0.054,0.972,NONE,0.0674
2.4,0.04,0.04,CC_CV_CHARGING,240.166,298.292,3.948,0.915,0.333,26.191,26.617,0.005,10.0,59.9993,0.102,3.281,NONE,0.0154
2.45,0.0408,0.0408,CC_CV_CHARGING,240.23,297.6,3.897,0.903,0.34,26.093,26.684,0.006,10.0,59.9533,0.217,-1.026,NONE,0.0247
2.5,0.0417,0.0417,CC_CV_CHARGING,240.009,298.246,4.345,1.006,0.347,25.677,26.903,0.006,10.863,59.9956,0.13,8.97,NONE,0.1347
2.55,0.0425,0.0425,CC_CV_CHARGING,240.371,298.079,4.567,1.059,0.354,26.363,26.997,0.006,11.417,60.0388,0.233,4.438,NONE,0.038
2.6,0.0433,0.0433,CC_CV_CHARGING,239.85,298.768,4.467,1.034,0.361,26.081,26.935,0.006,11.169,60.0151,-0.162,-1.989,NONE,0.0535
2.65,0.0442,0.0442,CC_CV_CHARGING,239.802,298.801,4.574,1.058,0.368,26.312,26.974,0.007,11.436,59.9638,-0.104,2.141,NONE,0.0299
2.7,0.045,0.045,CC_CV_CHARGING,240.092,297.819,4.365,1.011,0.375,25.992,26.817,0.007,10.912,60.0022,-0.089,-4.196,NONE,0.0624
2.75,0.0458,0.0458,CC_CV_CHARGING,239.943,298.057,4.556,1.055,0.382,26.28,26.79,0.007,11.389,59.9729,0.047,3.818,NONE,0.0202
2.8,0.0467,0.0467,CC_CV_CHARGING,240.499,297.515,4.092,0.95,0.389,25.822,26.84,0.007,10.23,59.9985,0.535,-9.268,NONE,0.1145
2.85,0.0475,0.0475,CC_CV_CHARGING,240.007,299.168,4.537,1.051,0.396,25.834,26.778,0.007,11.342,59.9596,0.056,8.894,NONE,0.098
2.9,0.0483,0.0483,CC_CV_CHARGING,240.052,298.271,4.494,1.041,0.403,26.233,26.693,0.008,11.235,60.0516,0.013,-0.855,NONE,0.0003
2.95,0.0492,0.0492,CC_CV_CHARGING,239.544,298.451,4.915,1.136,0.41,26.005,26.638,0.008,12.288,60.0057,-0.567,8.423,NONE,0.0532
3.0,0.05,0.05,CC_CV_CHARGING,239.73,298.114,5.533,1.28,0.417,26.005,26.698,0.008,13.832,60.0286,-0.139,12.347,NONE,0.0719
3.05,0.0508,0.0508,CC_CV_CHARGING,240.125,299.159,4.726,1.095,0.424,26.478,26.819,0.008,11.814,60.0147,-0.048,-16.137,NONE,0.0593
3.1,0.0517,0.0517,CC_CV_CHARGING,239.991,298.61,4.96,1.149,0.431,25.456,26.698,0.009,12.401,60.0056,-0.113,4.689,NONE,0.1072
3.15,0.0525,0.0525,CC_CV_CHARGING,240.231,298.311,5.503,1.275,0.438,26.155,26.708,0.009,13.757,59.9924,0.229,10.848,NONE,0.048
3.2,0.0533,0.0533,CC_CV_CHARGING,239.81,298.874,5.382,1.245,0.444,26.244,26.762,0.009,13.455,60.0375,-0.333,-2.409,NONE,0.0031
3.25,0.0542,0.0542,CC_CV_CHARGING,240.333,298.814,5.22,1.21,0.451,26.392,26.852,0.01,13.049,60.003,0.323,-3.249,NONE,0.0026
3.3,0.055,0.055,CC_CV_CHARGING,239.974,298.372,6.09,1.41,0.458,26.343,26.892,0.01,15.226,59.9818,-0.054,17.411,NONE,0.0726
3.35,0.0558,0.0558,CC_CV_CHARGING,239.863,298.051,5.606,1.297,0.465,26.051,26.92,0.01,14.015,60.0319,-0.135,-9.687,NONE,0.0788
3.4,0.0567,0.0567,CC_CV_CHARGING,239.86,298.856,5.867,1.358,0.472,26.593,26.904,0.011,14.669,59.9691,-0.081,5.229,NONE,0.0
3.45,0.0575,0.0575,CC_CV_CHARGING,240.097,298.038,5.672,1.314,0.479,26.464,26.926,0.011,14.181,60.0058,0.09,-3.901,NONE,0.0002
3.5,0.0583,0.0583,CC_CV_CHARGING,240.399,298.526,5.309,1.232,0.486,26.201,26.976,0.011,13.273,60.0124,0.431,-7.261,NONE,0.0593
3.55,0.0592,0.0592,CC_CV_CHARGING,239.526,298.425,5.892,1.362,0.493,25.876,26.986,0.011,14.73,60.0337,-0.463,11.654,NONE,0.1138
3.6,0.06,0.06,CC_CV_CHARGING,240.137,298.676,6.066,1.405,0.5,26.669,26.94,0.012,15.164,59.9847,0.138,3.472,NONE,0.0
3.65,0.0608,0.0608,CC_CV_CHARGING,239.92,298.912,5.804,1.344,0.507,26.031,26.931,0.012,14.511,60.0127,-0.238,-5.224,NONE,0.0576
3.7,0.0617,0.0617,CC_CV_CHARGING,239.318,299.345,5.987,1.382,0.514,25.994,26.911,0.012,14.967,59.9863,-0.515,3.644,NONE,0.0493
3.75,0.0625,0.0625,CC_CV_CHARGING,239.987,298.986,6.314,1.462,0.521,26.197,26.819,0.013,15.784,59.9834,-0.033,6.539,NONE,0.0241
3.8,0.0633,0.0633,CC_CV_CHARGING,239.968,298.215,6.359,1.472,0.528,26.609,26.731,0.013,15.897,60.0448,0.002,0.904,NONE,0.0
3.85,0.0642,0.0642,CC_CV_CHARGING,240.794,299.433,6.239,1.45,0.535,26.365,26.766,0.013,15.598,60.0051,0.497,-2.387,NONE,0.0
3.9,0.065,0.065,CC_CV_CHARGING,240.078,298.777,6.194,1.435,0.542,26.359,26.783,0.014,15.484,59.9945,-0.059,-0.914,NONE,0.0
3.95,0.0658,0.0658,CC_CV_CHARGING,240.26,298.711,6.222,1.442,0.549,27.019,26.966,0.014,15.555,59.9703,0.18,0.563,NONE,0.0
4.0,0.0667,0.0667,CC_CV_CHARGING,240.118,298.767,6.532,1.513,0.556,26.252,26.949,0.014,16.331,59.9895,0.116,6.209,NONE,0.0285
4.05,0.0675,0.0675,CC_CV_CHARGING,240.122,298.902,6.696,1.551,0.562,26.402,26.921,0.015,16.739,59.9761,0.281,3.271,NONE,0.0
4.1,0.0683,0.0683,CC_CV_CHARGING,240.156,298.677,7.317,1.695,0.569,26.703,27.117,0.015,18.292,60.0076,0.119,12.419,NONE,0.0154
4.15,0.0692,0.0692,CC_CV_CHARGING,240.027,299.026,6.572,1.522,0.576,26.679,27.255,0.015,16.43,60.0154,0.126,-14.893,NONE,0.057
4.2,0.07,0.07,CC_CV_CHARGING,239.502,299.024,6.852,1.583,0.583,26.804,27.213,0.016,17.131,60.0049,-0.55,5.608,NONE,0.0
4.25,0.0708,0.0708,CC_CV_CHARGING,239.829,298.349,6.886,1.593,0.59,26.102,27.227,0.016,17.214,60.0056,-0.172,0.665,NONE,0.0476
4.3,0.0717,0.0717,CC_CV_CHARGING,240.117,298.999,6.82,1.58,0.597,26.613,27.066,0.016,17.05,60.0354,0.044,-1.312,NONE,0.0
4.35,0.0725,0.0725,CC_CV_CHARGING,240.554,298.969,6.855,1.591,0.604,26.265,27.035,0.017,17.137,60.011,0.468,0.693,NONE,0.0056
4.4,0.0733,0.0733,CC_CV_CHARGING,239.93,298.407,7.063,1.635,0.611,26.624,27.106,0.017,17.659,59.9722,-0.073,4.173,NONE,0.0
4.45,0.0742,0.0742,CC_CV_CHARGING,240.071,299.898,7.323,1.696,0.618,26.369,27.029,0.018,18.308,59.9694,0.18,5.198,NONE,0.0087
4.5,0.075,0.075,CC_CV_CHARGING,239.971,298.821,7.465,1.728,0.625,27.06,27.103,0.018,18.663,60.0182,0.082,2.841,NONE,0.0
4.55,0.0758,0.0758,CC_CV_CHARGING,239.545,297.831,7.175,1.658,0.632,27.145,27.187,0.018,17.939,60.0308,-0.285,-5.798,NONE,0.0
4.6,0.0767,0.0767,CC_CV_CHARGING,239.244,298.842,7.391,1.706,0.639,26.453,27.063,0.019,18.477,60.0088,-0.809,4.309,NONE,0.0
4.65,0.0775,0.0775,CC_CV_CHARGING,240.023,299.296,7.741,1.793,0.646,26.623,27.062,0.019,19.352,59.9863,0.14,6.995,NONE,0.0
4.7,0.0783,0.0783,CC_CV_CHARGING,239.81,298.105,7.462,1.727,0.653,26.802,27.088,0.02,18.655,59.9766,-0.083,-5.572,NONE,0.0
4.75,0.0792,0.0792,CC_CV_CHARGING,239.755,299.105,7.784,1.801,0.66,26.686,27.19,0.02,19.461,59.9975,-0.258,6.447,NONE,0.0
4.8,0.08,0.08,CC_CV_CHARGING,239.475,298.457,7.846,1.813,0.667,26.963,27.328,0.02,19.615,59.9813,-0.564,1.234,NONE,0.0
4.85,0.0808,0.0808,CC_CV_CHARGING,240.563,299.093,7.63,1.771,0.674,26.927,27.296,0.021,19.075,59.9862,0.671,-4.324,NONE,0.0
4.9,0.0817,0.0817,CC_CV_CHARGING,240.651,298.707,7.915,1.838,0.681,26.649,27.391,0.021,19.787,59.9559,0.618,5.696,NONE,0.0132
4.95,0.0825,0.0825,CC_CV_CHARGING,240.213,297.944,7.957,1.844,0.688,26.838,27.445,0.022,19.892,59.9953,0.289,0.84,NONE,0.0
5.0,0.0833,0.0833,CC_CV_CHARGING,239.854,298.641,7.824,1.811,0.694,26.365,27.219,0.022,19.56,59.9764,-0.077,-2.652,NONE,0.0126
5.05,0.0842,0.0842,CC_CV_CHARGING,239.987,297.387,7.686,1.78,0.701,26.374,27.283,0.022,19.214,59.9971,-0.067,-2.77,NONE,0.0216
5.1,0.085,0.085,CC_CV_CHARGING,240.363,298.366,7.83,1.816,0.708,27.096,27.347,0.023,19.576,60.0199,0.265,2.894,NONE,0.0
5.15,0.0858,0.0858,CC_CV_CHARGING,239.724,298.166,8.029,1.857,0.715,27.007,27.332,0.023,20.074,60.0026,-0.305,3.984,NONE,0.0
5.2,0.0867,0.0867,CC_CV_CHARGING,240.054,299.32,8.702,2.016,0.722,27.384,27.449,0.024,21.756,60.0039,0.052,13.457,NONE,0.0
5.25,0.0875,0.0875,CC_CV_CHARGING,240.044,299.043,8.249,1.91,0.729,27.184,27.547,0.024,20.622,59.9691,0.04,-9.069,NONE,0.0
5.3,0.0883,0.0883,CC_CV_CHARGING,239.965,298.61,8.142,1.885,0.736,26.363,27.488,0.025,20.354,59.9942,-0.072,-2.146,NONE,0.0384
5.35,0.0892,0.0892,CC_CV_CHARGING,240.355,299.415,8.911,2.066,0.743,27.296,27.488,0.025,22.278,59.9797,0.268,15.392,NONE,0.0
5.4,0.09,0.09,CC_CV_CHARGING,240.002,298.439,8.771,2.031,0.75,26.712,27.685,0.025,21.928,60.0739,0.053,-2.802,NONE,0.0151
5.45,0.0908,0.0908,CC_CV_CHARGING,240.027,298.466,8.57,1.985,0.757,26.833,27.756,0.026,21.425,59.9681,-0.207,-4.018,NONE,0.0179
5.5,0.0917,0.0917,CC_CV_CHARGING,239.843,298.837,8.574,1.984,0.764,26.583,27.857,0.026,21.436,60.021,-0.101,0.086,NONE,0.0403
5.55,0.0925,0.0925,CC_CV_CHARGING,239.927,299.205,9.252,2.142,0.771,27.308,28.099,0.027,23.13,59.9663,-0.038,13.553,NONE,0.0408
5.6,0.0933,0.0933,CC_CV_CHARGING,240.467,298.915,8.849,2.053,0.778,27.254,28.079,0.027,22.124,59.9894,0.538,-8.053,NONE,0.0225
5.65,0.0942,0.0942,CC_CV_CHARGING,239.691,298.417,8.997,2.081,0.785,26.903,28.162,0.028,22.493,59.9523,-0.476,2.954,NONE,0.0473
5.7,0.095,0.095,CC_CV_CHARGING,239.922,298.187,8.708,2.016,0.792,26.491,28.015,0.028,21.769,59.9829,-0.198,-5.79,NONE,0.097
5.75,0.0958,0.0958,CC_CV_CHARGING,240.117,298.505,9.155,2.121,0.799,27.353,28.039,0.029,22.888,59.9806,0.113,8.952,NONE,0.0064
5.8,0.0967,0.0967,CC_CV_CHARGING,239.312,298.413,9.031,2.085,0.806,27.065,28.205,0.029,22.578,59.9871,-0.551,-2.48,NONE,0.0301
5.85,0.0975,0.0975,CC_CV_CHARGING,239.625,298.538,9.296,2.149,0.812,27.237,28.297,0.03,23.24,59.9905,-0.252,5.29,NONE,0.0311
5.9,0.0983,0.0983,CC_CV_CHARGING,239.413,298.732,8.984,2.075,0.819,27.468,28.364,0.03,22.461,60.056,-0.592,-6.227,NONE,0.0203
5.95,0.0992,0.0992,CC_CV_CHARGING,239.989,298.204,9.382,2.172,0.826,27.232,28.582,0.031,23.455,59.986,0.049,7.947,NONE,0.0781
6.0,0.1,0.1,CC_CV_CHARGING,239.906,298.706,9.472,2.192,0.833,27.235,28.615,0.031,23.679,59.9711,-0.285,1.794,NONE,0.0497
6.05,0.1008,0.1008,CC_CV_CHARGING,240.095,298.862,9.5,2.201,0.84,26.976,28.598,0.032,23.75,59.9738,0.087,0.566,NONE,0.0723
6.1,0.1017,0.1017,CC_CV_CHARGING,240.084,298.272,9.406,2.179,0.847,27.489,28.604,0.032,23.515,59.9798,0.158,-1.877,NONE,0.0192
6.15,0.1025,0.1025,CC_CV_CHARGING,240.121,299.94,9.467,2.193,0.854,27.454,28.384,0.033,23.668,60.0414,0.047,1.221,NONE,0.0
6.2,0.1033,0.1033,CC_CV_CHARGING,240.059,298.565,9.825,2.275,0.861,27.399,28.28,0.033,24.562,59.9851,0.047,7.153,NONE,0.012
6.25,0.1042,0.1042,CC_CV_CHARGING,239.933,298.159,9.484,2.195,0.868,27.484,28.193,0.034,23.71,60.0071,-0.116,-6.811,NONE,0.0
6.3,0.105,0.105,CC_CV_CHARGING,240.044,298.957,10.018,2.32,0.875,27.223,28.318,0.034,25.044,59.9944,-0.032,10.671,NONE,0.0527
6.35,0.1058,0.1058,CC_CV_CHARGING,240.254,298.49,10.146,2.352,0.882,27.138,28.487,0.035,25.364,60.0147,0.198,2.558,NONE,0.0409
6.4,0.1067,0.1067,CC_CV_CHARGING,239.704,298.815,9.738,2.252,0.889,27.274,28.42,0.035,24.345,59.9787,-0.432,-8.148,NONE,0.0499
6.45,0.1075,0.1075,CC_CV_CHARGING,240.025,298.872,9.733,2.254,0.896,27.338,28.265,0.036,24.333,59.978,0.005,-0.103,NONE,0.0
6.5,0.1083,0.1083,CC_CV_CHARGING,240.219,298.821,10.163,2.355,0.903,27.379,28.143,0.036,25.407,60.002,0.174,8.599,NONE,0.0008
6.55,0.1092,0.1092,CC_CV_CHARGING,240.296,298.388,10.354,2.4,0.91,26.971,28.111,0.037,25.885,59.9137,0.18,3.818,NONE,0.0195
6.6,0.11,0.11,CC_CV_CHARGING,240.655,298.722,10.224,2.374,0.917,27.37,28.168,0.037,25.559,59.9686,0.605,-2.603,NONE,0.0
6.65,0.1108,0.1108,CC_CV_CHARGING,239.975,298.259,10.008,2.317,0.924,27.269,28.317,0.038,25.02,59.9872,0.094,-4.314,NONE,0.0154
6.7,0.1117,0.1117,CC_CV_CHARGING,239.821,299.151,10.389,2.404,0.931,27.507,28.397,0.038,25.972,59.9813,-0.202,7.615,NONE,0.008
6.75,0.1125,0.1125,CC_CV_CHARGING,239.362,299.783,10.454,2.414,0.938,27.354,28.439,0.039,26.136,59.9993,-0.442,1.313,NONE,0.0
6.8,0.1133,0.1133,CC_CV_CHARGING,240.812,299.361,10.513,2.442,0.944,27.621,28.405,0.04,26.281,59.9878,0.868,1.163,NONE,0.0
6.85,0.1142,0.1142,CC_CV_CHARGING,239.732,298.64,10.455,2.418,0.951,27.455,28.419,0.04,26.138,59.9952,-0.228,-1.149,NONE,0.0
6.9,0.115,0.115,CC_CV_CHARGING,239.741,298.413,10.448,2.417,0.958,27.278,28.181,0.041,26.12,59.9436,-0.392,-0.142,NONE,0.0
6.95,0.1158,0.1158,CC_CV_CHARGING,240.071,299.983,10.442,2.418,0.965,27.758,28.228,0.041,26.105,59.9895,0.249,-0.124,NONE,0.0
7.0,0.1167,0.1167,CC_CV_CHARGING,239.798,298.911,10.552,2.441,0.972,27.221,28.232,0.042,26.381,60.0087,-0.124,2.212,NONE,0.0
7.05,0.1175,0.1175,CC_CV_CHARGING,240.173,298.918,10.78,2.498,0.979,27.461,28.467,0.042,26.95,60.0395,0.375,4.555,NONE,0.0015
7.1,0.1183,0.1183,CC_CV_CHARGING,239.487,299.337,10.96,2.532,0.986,27.368,28.636,0.043,27.399,59.9849,-0.488,3.589,NONE,0.0257
7.15,0.1192,0.1192,CC_CV_CHARGING,240.606,298.684,10.889,2.528,0.993,27.823,28.725,0.043,27.222,60.0706,0.599,-1.42,NONE,0.0
7.2,0.12,0.12,CC_CV_CHARGING,239.55,298.886,11.048,2.553,1.0,27.867,28.711,0.044,27.621,59.9895,-0.439,3.191,NONE,0.0
7.25,0.1208,0.1208,CC_CV_CHARGING,240.275,299.313,10.918,2.531,1.007,26.865,28.657,0.045,27.296,60.037,0.129,-2.6,NONE,0.0842
7.3,0.1217,0.1217,CC_CV_CHARGING,239.664,299.3,11.028,2.55,1.014,28.056,28.706,0.045,27.57,60.0055,-0.276,2.192,NONE,0.0
7.35,0.1225,0.1225,CC_CV_CHARGING,240.244,299.168,11.214,2.599,1.021,26.839,28.432,0.046,28.035,59.9525,0.217,3.721,NONE,0.0619
7.4,0.1233,0.1233,CC_CV_CHARGING,240.238,298.985,11.0,2.55,1.028,27.419,28.458,0.046,27.501,59.9965,0.143,-4.269,NONE,0.0012
7.45,0.1242,0.1242,CC_CV_CHARGING,239.791,299.053,11.292,2.612,1.035,27.381,28.573,0.047,28.23,60.0221,-0.219,5.834,NONE,0.0234
7.5,0.125,0.125,CC_CV_CHARGING,239.5,299.084,11.204,2.589,1.042,27.292,28.616,0.048,28.01,60.0123,-0.48,-1.762,NONE,0.0201
7.55,0.1258,0.1258,CC_CV_CHARGING,240.233,299.427,11.661,2.702,1.049,27.769,28.755,0.048,29.151,59.9897,0.185,9.131,NONE,0.0104
7.6,0.1267,0.1267,CC_CV_CHARGING,239.027,298.97,11.661,2.689,1.056,27.945,29.015,0.049,29.153,60.0578,-0.804,0.014,NONE,0.0
7.65,0.1275,0.1275,CC_CV_CHARGING,240.272,298.802,12.003,2.782,1.062,28.07,29.029,0.049,30.008,59.981,0.312,6.838,NONE,0.0
7.7,0.1283,0.1283,CC_CV_CHARGING,240.409,298.793,11.844,2.747,1.069,27.811,29.007,0.05,29.611,59.974,0.429,-3.178,NONE,0.0034
7.75,0.1292,0.1292,CC_CV_CHARGING,239.824,298.971,11.487,2.658,1.076,27.591,29.15,0.051,28.718,60.0012,-0.076,-7.139,NONE,0.0714
7.8,0.13,0.13,CC_CV_CHARGING,239.659,299.351,11.703,2.706,1.083,27.888,29.197,0.051,29.257,60.0346,-0.486,4.313,NONE,0.0245
7.85,0.1308,0.1308,CC_CV_CHARGING,239.55,299.208,11.626,2.687,1.09,27.548,29.321,0.052,29.065,60.0691,-0.359,-1.541,NONE,0.0673
7.9,0.1317,0.1317,CC_CV_CHARGING,239.574,298.801,11.796,2.726,1.097,27.756,29.455,0.052,29.49,59.9811,-0.271,3.4,NONE,0.0655
7.95,0.1325,0.1325,CC_CV_CHARGING,240.397,300.176,12.213,2.832,1.104,27.503,29.479,0.053,30.533,60.0482,0.349,8.344,NONE,0.1179
8.0,0.1333,0.1333,CC_CV_CHARGING,240.157,300.087,12.262,2.841,1.111,27.476,29.52,0.054,30.654,60.037,0.16,0.971,NONE,0.0886
8.05,0.1342,0.1342,CC_CV_CHARGING,239.528,298.978,12.155,2.809,1.118,27.718,29.468,0.054,30.387,60.0388,-0.411,-2.137,NONE,0.0605
8.1,0.135,0.135,CC_CV_CHARGING,240.262,299.18,12.69,2.941,1.125,28.117,29.55,0.055,31.725,59.997,0.252,10.703,NONE,0.0583
